n,annee,mois,jour
7824,1947,11,28
8223,1947,11,29
8468,1947,12,1
8656,1947,12,2
8671,1947,12,3
8639,1947,12,4
8190,1947,12,5
8184,1947,12,6
8619,1947,12,8
8810,1947,12,9
7764,1947,12,10
8500,1947,12,11
8169,1947,12,12
16096,1947,12,13
8007,1947,12,15
15303,1947,12,16
7896,1947,12,17
7947,1947,12,18
7683,1947,12,19
14892,1947,12,20
13853,1947,12,22
14442,1947,12,23
7812,1947,12,24
8263,1947,12,25
8326,1947,12,26
17587,1947,12,27
8134,1947,12,29
15782,1947,12,30
7894,1947,12,31
8311,1948,1,1
10016,1948,1,2
17538,1948,1,3
8805,1948,1,5
18877,1948,1,6
16714,1948,1,7
17371,1948,1,8
17503,1948,1,9
17169,1948,1,10
18784,1948,1,12
18387,1948,1,13
15883,1948,1,14
15977,1948,1,15
16310,1948,1,16
14227,1948,1,17
18130,1948,1,19
16491,1948,1,20
16224,1948,1,21
16426,1948,1,22
16395,1948,1,23
16230,1948,1,24
19310,1948,1,26
17079,1948,1,27
15893,1948,1,28
16671,1948,1,29
17311,1948,1,30
15904,1948,1,31
17061,1948,2,2
18094,1948,2,3
17259,1948,2,4
17375,1948,2,5
16428,1948,2,6
16579,1948,2,7
17791,1948,2,9
17683,1948,2,10
14889,1948,2,11
16489,1948,2,12
16250,1948,2,13
14846,1948,2,14
17911,1948,2,16
16183,1948,2,17
14222,1948,2,18
16415,1948,2,19
16082,1948,2,20
15840,1948,2,21
19492,1948,2,23
16012,1948,2,24
16596,1948,2,25
17014,1948,2,26
14524,1948,2,27
16111,1948,2,28
17393,1948,3,1
17275,1948,3,2
15965,1948,3,3
16563,1948,3,4
15167,1948,3,5
15406,1948,3,6
17769,1948,3,8
16894,1948,3,9
15526,1948,3,10
15946,1948,3,11
16111,1948,3,12
15484,1948,3,13
17351,1948,3,15
16297,1948,3,16
15751,1948,3,17
16488,1948,3,18
16160,1948,3,19
15891,1948,3,20
16908,1948,3,22
16188,1948,3,23
15781,1948,3,24
18488,1948,3,25
16197,1948,3,26
15581,1948,3,27
19849,1948,3,29
21188,1948,3,30
17163,1948,3,31
16320,1948,4,1
18122,1948,4,2
17086,1948,4,3
18272,1948,4,5
12779,1948,4,6
14335,1948,4,7
15959,1948,4,8
15492,1948,4,9
15523,1948,4,10
15751,1948,4,12
14914,1948,4,13
15753,1948,4,14
15559,1948,4,15
15806,1948,4,16
15063,1948,4,17
18203,1948,4,19
26605,1948,4,20
15448,1948,4,21
15583,1948,4,22
14949,1948,4,23
14992,1948,4,24
12540,1948,4,26
16225,1948,4,27
15889,1948,4,28
14720,1948,4,29
14731,1948,4,30
13547,1948,5,3
22328,1948,5,4
14945,1948,5,5
14898,1948,5,6
15538,1948,5,7
