n,annee,mois,jour
2580,1779,1,12
2625,1779,1,13
2744,1779,1,14
2497,1779,1,15
2635,1779,1,16
2741,1779,1,17
3127,1779,1,18
2506,1779,1,19
2553,1779,1,20
2817,1779,1,21
2614,1779,1,22
2663,1779,1,23
2588,1779,1,24
2931,1779,1,25
2533,1779,1,26
2510,1779,1,27
2702,1779,1,28
2454,1779,1,29
2611,1779,1,30
2574,1779,1,31
2580,1779,2,1
2469,1779,2,2
2749,1779,2,3
2550,1779,2,4
2469,1779,2,5
2691,1779,2,6
2755,1779,2,7
2703,1779,2,8
2613,1779,2,9
2615,1779,2,10
2637,1779,2,11
2630,1779,2,12
2508,1779,2,13
2721,1779,2,14
2528,1779,2,15
2649,1779,2,16
2225,1779,2,17
2469,1779,2,18
2739,1779,2,19
2586,1779,2,20
2645,1779,2,21
2690,1779,2,22
2835,1779,2,23
2351,1779,2,24
2472,1779,2,25
2441,1779,2,26
2538,1779,2,27
2756,1779,2,28
2520,1779,3,1
2811,1779,3,2
2859,1779,3,3
2777,1779,3,4
2559,1779,3,5
2609,1779,3,6
2668,1779,3,7
2846,1779,3,8
2584,1779,3,9
2687,1779,3,10
2821,1779,3,11
2481,1779,3,12
2607,1779,3,13
2547,1779,3,14
2945,1779,3,15
2568,1779,3,16
2681,1779,3,17
3799,1779,3,18
2735,1779,3,19
2747,1779,3,20
2686,1779,3,21
2603,1779,3,22
2544,1779,3,23
2530,1779,3,24
2718,1779,3,25
2855,1779,3,26
2579,1779,3,27
2912,1779,3,28
2952,1779,3,29
2608,1779,3,30
2451,1779,3,31
2610,1779,4,1
2793,1779,4,2
2706,1779,4,3
2653,1779,4,4
2821,1779,4,5
2869,1779,4,6
2770,1779,4,7
2547,1779,4,8
2394,1779,4,9
2504,1779,4,10
2698,1779,4,11
2646,1779,4,12
2412,1779,4,13
2437,1779,4,14
2715,1779,4,15
2752,1779,4,16
2451,1779,4,17
2654,1779,4,18
2772,1779,4,19
3659,1779,4,20
2662,1779,4,21
2652,1779,4,22
2607,1779,4,23
2757,1779,4,24
2831,1779,4,25
2907,1779,4,26
2661,1779,4,27
2742,1779,4,28
2674,1779,4,29
2714,1779,4,30
2781,1779,5,1
2673,1779,5,2
2803,1779,5,3
2604,1779,5,4
2761,1779,5,5
2567,1779,5,6
2752,1779,5,7
2491,1779,5,8
2826,1779,5,9
2606,1779,5,10
2620,1779,5,11
2743,1779,5,12
2605,1779,5,13
2603,1779,5,14
2865,1779,5,15
2616,1779,5,16
2664,1779,5,17
2541,1779,5,18
2528,1779,5,19
2480,1779,5,20
2602,1779,5,21
2579,1779,5,22
2638,1779,5,23
2779,1779,5,24
2907,1779,5,25
2492,1779,5,26
2645,1779,5,27
2662,1779,5,28
2592,1779,5,29
2917,1779,5,30
2611,1779,5,31
2628,1779,6,1
2535,1779,6,2
2590,1779,6,3
2757,1779,6,4
2706,1779,6,5
2584,1779,6,6
2813,1779,6,7
2583,1779,6,8
4279,1779,6,9
2638,1779,6,10
5693,1779,6,11
2515,1779,6,12
2787,1779,6,13
2875,1779,6,14
2610,1779,6,15
2624,1779,6,16
3686,1779,6,17
2547,1779,6,18
2489,1779,6,19
2466,1779,6,20
2637,1779,6,21
2717,1779,6,22
2476,1779,6,23
2558,1779,6,24
2807,1779,6,25
2575,1779,6,26
2780,1779,6,27
2164,1779,6,28
2507,1779,6,29
2658,1779,6,30
2669,1779,7,1
2494,1779,7,2
2753,1779,7,3
2516,1779,7,4
2766,1779,7,5
2526,1779,7,6
2589,1779,7,7
2579,1779,7,8
2627,1779,7,9
2560,1779,7,10
2246,1779,7,11
2681,1779,7,12
2985,1779,7,13
3067,1779,7,14
2567,1779,7,15
2673,1779,7,16
2590,1779,7,17
2703,1779,7,18
2852,1779,7,19
2543,1779,7,20
2923,1779,7,21
3158,1779,7,22
2548,1779,7,23
2498,1779,7,24
2545,1779,7,25
2996,1779,7,26
2825,1779,7,27
2710,1779,7,28
2521,1779,7,29
2800,1779,7,30
2533,1779,7,31
2659,1779,8,1
2830,1779,8,2
2661,1779,8,3
2625,1779,8,4
2669,1779,8,5
2603,1779,8,6
2616,1779,8,7
2835,1779,8,8
2549,1779,8,9
2542,1779,8,10
2586,1779,8,11
2472,1779,8,12
3100,1779,8,13
2663,1779,8,14
2656,1779,8,15
3446,1779,8,16
2667,1779,8,17
2663,1779,8,18
1764,1779,8,19
2715,1779,8,20
2555,1779,8,21
2672,1779,8,22
2919,1779,8,23
2558,1779,8,24
4234,1779,8,25
2688,1779,8,26
2731,1779,8,27
2717,1779,8,28
2674,1779,8,29
2665,1779,8,30
2823,1779,8,31
2674,1779,9,1
2538,1779,9,2
2753,1779,9,3
2578,1779,9,4
2627,1779,9,5
2571,1779,9,6
2564,1779,9,7
2518,1779,9,8
2775,1779,9,9
2491,1779,9,10
2406,1779,9,11
2592,1779,9,12
2805,1779,9,13
2131,1779,9,14
2757,1779,9,15
2569,1779,9,16
2699,1779,9,17
2588,1779,9,18
2696,1779,9,19
2662,1779,9,20
2598,1779,9,21
2698,1779,9,22
2357,1779,9,23
2731,1779,9,24
2673,1779,9,25
2554,1779,9,26
2807,1779,9,27
2615,1779,9,28
2557,1779,9,29
2586,1779,9,30
2543,1779,10,1
2667,1779,10,2
2672,1779,10,3
2811,1779,10,4
2524,1779,10,5
2573,1779,10,6
2553,1779,10,7
6864,1779,10,8
2666,1779,10,9
2624,1779,10,10
2676,1779,10,11
2563,1779,10,12
2558,1779,10,13
2749,1779,10,14
2633,1779,10,15
3525,1779,10,16
2479,1779,10,17
2214,1779,10,18
2640,1779,10,19
2685,1779,10,20
2593,1779,10,21
2579,1779,10,22
2682,1779,10,23
2703,1779,10,24
2375,1779,10,25
2371,1779,10,26
2666,1779,10,27
2517,1779,10,28
2563,1779,10,29
2693,1779,10,30
2583,1779,10,31
2759,1779,11,1
2946,1779,11,2
2816,1779,11,3
2670,1779,11,4
2644,1779,11,5
2628,1779,11,6
2770,1779,11,7
2687,1779,11,8
2582,1779,11,9
2501,1779,11,10
2718,1779,11,11
2569,1779,11,12
2540,1779,11,13
2789,1779,11,14
2872,1779,11,15
2665,1779,11,16
2608,1779,11,17
2719,1779,11,18
2796,1779,11,19
2793,1779,11,20
2637,1779,11,21
2794,1779,11,22
2706,1779,11,23
2688,1779,11,24
2652,1779,11,25
2804,1779,11,26
2527,1779,11,27
2638,1779,11,28
2692,1779,11,29
2606,1779,11,30
2602,1779,12,1
2744,1779,12,2
2667,1779,12,3
2595,1779,12,4
2710,1779,12,5
2490,1779,12,6
4145,1779,12,7
2571,1779,12,8
2733,1779,12,9
2615,1779,12,10
2847,1779,12,11
2671,1779,12,12
2839,1779,12,13
2577,1779,12,14
5706,1779,12,15
2629,1779,12,16
2577,1779,12,17
2568,1779,12,18
1955,1779,12,19
2554,1779,12,20
2664,1779,12,21
2667,1779,12,22
2795,1779,12,23
2559,1779,12,24
3157,1779,12,25
