n,annee,mois,jour
23434,1907,4,9
24244,1907,4,10
23606,1907,4,11
23088,1907,4,12
23566,1907,4,13
23172,1907,4,14
24032,1907,4,15
23553,1907,4,16
24276,1907,4,17
22143,1907,4,18
22948,1907,4,19
23197,1907,4,20
20632,1907,4,21
21645,1907,4,22
22759,1907,4,23
22502,1907,4,24
22325,1907,4,25
23129,1907,4,26
19751,1907,4,28
23198,1907,4,29
21036,1907,5,1
23259,1907,5,3
21938,1907,5,4
19867,1907,5,5
22740,1907,5,6
23380,1907,5,7
22704,1907,5,8
21449,1907,5,9
22083,1907,5,10
23515,1907,5,11
23503,1907,5,12
22750,1907,5,13
21909,1907,5,14
23288,1907,5,15
20959,1907,5,16
23105,1907,5,17
22840,1907,5,18
22818,1907,5,19
22371,1907,5,20
21929,1907,5,21
22065,1907,5,22
21660,1907,5,23
22681,1907,5,24
22159,1907,5,25
24860,1907,5,26
22825,1907,5,27
23328,1907,5,28
23943,1907,5,29
21619,1907,5,30
22715,1907,5,31
23076,1907,6,1
21855,1907,6,2
22437,1907,6,3
23766,1907,6,4
23272,1907,6,5
22265,1907,6,6
22046,1907,6,7
22586,1907,6,8
22846,1907,6,9
23219,1907,6,10
22579,1907,6,11
21417,1907,6,12
22853,1907,6,13
23292,1907,6,14
22429,1907,6,15
18561,1907,6,16
22485,1907,6,17
22563,1907,6,18
23191,1907,6,19
21541,1907,6,20
22597,1907,6,21
22616,1907,6,22
22395,1907,6,23
21652,1907,6,24
23198,1907,6,25
22827,1907,6,26
22219,1907,6,27
20961,1907,6,28
23405,1907,6,29
23392,1907,7,1
22157,1907,7,2
22866,1907,7,3
21552,1907,7,4
23413,1907,7,5
23768,1907,7,6
20455,1907,7,7
22727,1907,7,8
22582,1907,7,9
20634,1907,7,10
23232,1907,7,11
22443,1907,7,12
22219,1907,7,13
22473,1907,7,14
23128,1907,7,15
22940,1907,7,16
21852,1907,7,17
22678,1907,7,18
22064,1907,7,19
22313,1907,7,20
22282,1907,7,21
23494,1907,7,22
23066,1907,7,23
23198,1907,7,24
23269,1907,7,25
23254,1907,7,26
22688,1907,7,27
22842,1907,7,28
22102,1907,7,29
20315,1907,7,30
23137,1907,7,31
21963,1907,8,1
20437,1907,8,2
23131,1907,8,3
23058,1907,8,4
22475,1907,8,5
22060,1907,8,6
24483,1907,8,7
24950,1907,8,9
24141,1907,8,10
22346,1907,8,11
19806,1907,8,12
23441,1907,8,13
21004,1907,8,16
22202,1907,8,17
21347,1907,8,18
20653,1907,8,19
24056,1907,8,20
18599,1907,8,21
22030,1907,8,23
22590,1907,8,24
21400,1907,8,25
23192,1907,8,26
23373,1907,8,27
23532,1907,8,28
22042,1907,8,29
20214,1907,8,30
23194,1907,8,31
22346,1907,9,1
23538,1907,9,2
22522,1907,9,3
22017,1907,9,4
20001,1907,9,5
22207,1907,9,6
21712,1907,9,7
22459,1907,9,8
22419,1907,9,10
19517,1907,9,11
22695,1907,9,12
21791,1907,9,13
21396,1907,9,14
14834,1907,9,15
22473,1907,9,16
23020,1907,9,17
22191,1907,9,18
22544,1907,9,19
22573,1907,9,20
21313,1907,9,21
19326,1907,9,22
19254,1907,9,23
22547,1907,9,24
22075,1907,9,25
23073,1907,9,26
20632,1907,9,27
22453,1907,9,28
19066,1907,9,29
22743,1907,9,30
19996,1907,10,1
23239,1907,10,2
23176,1907,10,3
24712,1907,10,4
22043,1907,10,5
19784,1907,10,6
23156,1907,10,7
20198,1907,10,8
22020,1907,10,9
20098,1907,10,10
22135,1907,10,11
21134,1907,10,12
21981,1907,10,13
22287,1907,10,14
21017,1907,10,15
21764,1907,10,16
22852,1907,10,17
23311,1907,10,18
22146,1907,10,19
19605,1907,10,20
23717,1907,10,21
20014,1907,10,22
22766,1907,10,23
21957,1907,10,24
21614,1907,10,25
22863,1907,10,26
21852,1907,10,27
21627,1907,10,28
22398,1907,10,29
22624,1907,10,30
21513,1907,10,31
22607,1907,11,1
22329,1907,11,2
18664,1907,11,3
22229,1907,11,4
23645,1907,11,5
21481,1907,11,6
20913,1907,11,7
22894,1907,11,8
22140,1907,11,9
21606,1907,11,10
22295,1907,11,11
21140,1907,11,12
22867,1907,11,13
21510,1907,11,14
22184,1907,11,15
21075,1907,11,16
21476,1907,11,17
20331,1907,11,18
22476,1907,11,19
21942,1907,11,20
21970,1907,11,21
20777,1907,11,22
21437,1907,11,23
18322,1907,11,24
22544,1907,11,25
22160,1907,11,26
21110,1907,11,27
21479,1907,11,28
22438,1907,11,29
23147,1907,11,30
19933,1907,12,1
22976,1907,12,2
21574,1907,12,3
21119,1907,12,4
22365,1907,12,5
22822,1907,12,6
22099,1907,12,7
18629,1907,12,8
23280,1907,12,9
22222,1907,12,10
18833,1907,12,11
20089,1907,12,12
20036,1907,12,13
21324,1907,12,14
19431,1907,12,15
20668,1907,12,16
18727,1907,12,17
22554,1907,12,18
19029,1907,12,19
21155,1907,12,20
21878,1907,12,21
19086,1907,12,22
20353,1907,12,23
22311,1907,12,24
18603,1907,12,25
20167,1907,12,26
20992,1907,12,28
20394,1907,12,29
20549,1907,12,30
21153,1907,12,31
20968,1908,1,1
20373,1908,1,2
20847,1908,1,3
20969,1908,1,4
20892,1908,1,5
20752,1908,1,6
22387,1908,1,7
21794,1908,1,8
21429,1908,1,9
21703,1908,1,10
18484,1908,1,12
21979,1908,1,13
20283,1908,1,14
21161,1908,1,15
19960,1908,1,16
21564,1908,1,17
18585,1908,1,19
21152,1908,1,20
22197,1908,1,21
23637,1908,1,22
22539,1908,1,23
22315,1908,1,24
22587,1908,1,25
20920,1908,1,26
24149,1908,1,27
23157,1908,1,28
22825,1908,1,29
23074,1908,1,30
23032,1908,1,31
17969,1908,2,1
20749,1908,2,2
22621,1908,2,4
23659,1908,2,5
18455,1908,2,6
22484,1908,2,7
23504,1908,2,8
21645,1908,2,9
22764,1908,2,10
22930,1908,2,11
24020,1908,2,12
22930,1908,2,13
22102,1908,2,14
23949,1908,2,15
20258,1908,2,16
22619,1908,2,17
23103,1908,2,18
20553,1908,2,19
22328,1908,2,20
22705,1908,2,21
22754,1908,2,22
19436,1908,2,23
22170,1908,2,24
21472,1908,2,25
23551,1908,2,26
22421,1908,2,27
22474,1908,2,28
22672,1908,2,29
21568,1908,3,1
21764,1908,3,2
18163,1908,3,3
