"","year","month","count","n_page","mot","base","date","ratio"
"479",1819,11,19751,NA,"und",19751,1819-11-01,1
"480",1819,12,20508,NA,"und",20508,1819-12-01,1
"481",1820,1,17682,NA,"und",17682,1820-01-01,1
"482",1820,2,18170,NA,"und",18170,1820-02-01,1
"483",1820,3,20851,NA,"und",20851,1820-03-01,1
"484",1820,4,20489,NA,"und",20489,1820-04-01,1
"485",1820,5,19658,NA,"und",19658,1820-05-01,1
"486",1820,6,19794,NA,"und",19794,1820-06-01,1
"487",1820,7,22033,NA,"und",22033,1820-07-01,1
"488",1820,8,19352,NA,"und",19352,1820-08-01,1
"489",1820,9,18939,NA,"und",18939,1820-09-01,1
"490",1820,10,19468,NA,"und",19468,1820-10-01,1
"491",1820,11,18538,NA,"und",18538,1820-11-01,1
"492",1820,12,19933,NA,"und",19933,1820-12-01,1
"493",1821,1,18804,NA,"und",18804,1821-01-01,1
"494",1821,2,19174,NA,"und",19174,1821-02-01,1
"495",1821,3,23635,NA,"und",23635,1821-03-01,1
"496",1821,4,21726,NA,"und",21028,1821-04-01,1.03319383678904
"497",1821,5,22749,NA,"und",22057,1821-05-01,1.03137326018951
"498",1821,6,23760,NA,"und",23052,1821-06-01,1.03071317022384
"499",1821,7,21511,NA,"und",20946,1821-07-01,1.02697412393774
"500",1821,8,22254,NA,"und",21573,1821-08-01,1.03156723682381
"501",1821,9,23312,NA,"und",22613,1821-09-01,1.030911422633
"502",1821,10,22033,NA,"und",21303,1821-10-01,1.03426747406469
"503",1821,11,22374,NA,"und",21767,1821-11-01,1.02788624982772
"504",1821,12,23825,NA,"und",22990,1821-12-01,1.03632013919095
"505",1822,1,20445,NA,"und",19638,1822-01-01,1.04109379773908
"506",1822,2,19537,NA,"und",18860,1822-02-01,1.03589607635207
"507",1822,3,22741,NA,"und",21955,1822-03-01,1.03580050102482
"508",1822,4,21936,NA,"und",20246,1822-04-01,1.08347327867233
"509",1822,5,23835,NA,"und",21979,1822-05-01,1.08444424223122
"510",1822,6,23508,NA,"und",21499,1822-06-01,1.09344620680032
"511",1822,7,24254,NA,"und",22221,1822-07-01,1.09149003195176
"512",1822,8,24686,NA,"und",22602,1822-08-01,1.09220422971418
"513",1822,9,22613,NA,"und",20592,1822-09-01,1.09814491064491
"514",1822,10,25537,NA,"und",23281,1822-10-01,1.09690305399253
"515",1822,11,23959,NA,"und",21803,1822-11-01,1.09888547447599
"516",1822,12,25121,NA,"und",22757,1822-12-01,1.10388012479677
"517",1823,1,20971,NA,"und",19822,1823-01-01,1.05796589647866
"518",1823,2,19474,NA,"und",18407,1823-02-01,1.05796707774216
"519",1823,3,23055,NA,"und",21618,1823-03-01,1.06647238412434
"520",1823,4,22551,NA,"und",21357,1823-04-01,1.0559067284731
"521",1823,5,22401,NA,"und",21094,1823-05-01,1.06196074713189
"522",1823,6,21569,NA,"und",20171,1823-06-01,1.06930742154578
"523",1823,7,23418,NA,"und",21795,1823-07-01,1.07446662078458
"524",1823,8,21417,NA,"und",19817,1823-08-01,1.0807387596508
"525",1823,9,19881,NA,"und",18221,1823-09-01,1.09110367158773
"526",1823,10,22114,NA,"und",20555,1823-10-01,1.07584529311603
"527",1823,11,21017,NA,"und",19357,1823-11-01,1.08575709045823
"528",1823,12,21900,NA,"und",20100,1823-12-01,1.08955223880597
"529",1824,1,23310,NA,"und",18679,1824-01-01,1.2479254778093
"530",1824,2,23549,NA,"und",18990,1824-02-01,1.24007372301211
"531",1824,3,26201,NA,"und",21099,1824-03-01,1.241812408171
"532",1824,4,23228,NA,"und",19045,1824-04-01,1.21963770018378
"533",1824,5,25845,NA,"und",21238,1824-05-01,1.2169224974103
"534",1824,6,23860,NA,"und",19504,1824-06-01,1.22333880229696
"535",1824,7,26979,NA,"und",22169,1824-07-01,1.21696964229329
"536",1824,8,24845,NA,"und",20102,1824-08-01,1.23594667197294
"537",1824,9,25044,NA,"und",20344,1824-09-01,1.23102634683445
"538",1824,10,26922,NA,"und",22511,1824-10-01,1.19594864732797
"539",1824,11,28348,NA,"und",23276,1824-11-01,1.21790685684826
"540",1824,12,29048,NA,"und",24119,1824-12-01,1.20436170653841
"541",1825,1,25925,NA,"und",24550,1825-01-01,1.05600814663951
"542",1825,2,24387,NA,"und",23253,1825-02-01,1.04876790091601
"543",1825,3,29568,NA,"und",28373,1825-03-01,1.04211750607972
"544",1825,4,29417,NA,"und",28273,1825-04-01,1.04046263219326
"545",1825,5,30161,NA,"und",28970,1825-05-01,1.04111149464964
"546",1825,6,30737,NA,"und",29398,1825-06-01,1.04554731614396
"547",1825,7,28604,NA,"und",27305,1825-07-01,1.04757370444973
"548",1825,8,28300,NA,"und",26948,1825-08-01,1.05017069912424
"549",1825,9,27659,NA,"und",26302,1825-09-01,1.05159303475021
"550",1825,10,28994,NA,"und",27826,1825-10-01,1.04197513117228
"551",1825,11,29849,NA,"und",28336,1825-11-01,1.05339497459063
"552",1825,12,31013,NA,"und",29625,1825-12-01,1.04685232067511
"553",1826,1,28042,NA,"und",24820,1826-01-01,1.12981466559226
"554",1826,2,27327,NA,"und",24080,1826-02-01,1.13484219269103
"555",1826,3,31007,NA,"und",27829,1826-03-01,1.1141974199576
"556",1826,4,31291,NA,"und",28066,1826-04-01,1.11490771752298
"557",1826,5,30454,NA,"und",27169,1826-05-01,1.12090986050278
"558",1826,6,29367,NA,"und",26274,1826-06-01,1.11772094085408
"559",1826,7,31920,NA,"und",28639,1826-07-01,1.11456405600754
"560",1826,8,31486,NA,"und",28071,1826-08-01,1.12165580136084
"561",1826,9,30406,NA,"und",27196,1826-09-01,1.11803206353876
"562",1826,10,31170,NA,"und",27903,1826-10-01,1.11708418449629
"563",1826,11,31077,NA,"und",27629,1826-11-01,1.12479640956965
"564",1826,12,33109,NA,"und",29532,1826-12-01,1.12112284979006
"565",1827,1,29853,NA,"und",26345,1827-01-01,1.13315619662175
"566",1827,2,27669,NA,"und",24588,1827-02-01,1.12530502684236
"567",1827,3,32920,NA,"und",29450,1827-03-01,1.11782682512733
"568",1827,4,31453,NA,"und",28228,1827-04-01,1.1142482641349
"569",1827,5,34807,NA,"und",31349,1827-05-01,1.11030654885323
"570",1827,6,33195,NA,"und",29868,1827-06-01,1.11139011651266
"571",1827,7,29074,NA,"und",25438,1827-07-01,1.14293576539036
"572",1827,8,29080,NA,"und",25803,1827-08-01,1.12700073634849
"573",1827,9,28324,NA,"und",25333,1827-09-01,1.11806734299136
"574",1827,10,28252,NA,"und",24873,1827-10-01,1.1358501186025
"575",1827,11,29320,NA,"und",25799,1827-11-01,1.13647815806814
"576",1827,12,30630,NA,"und",27361,1827-12-01,1.11947662731625
"577",1828,1,28692,NA,"und",25525,1828-01-01,1.12407443682664
"578",1828,2,28972,NA,"und",25833,1828-02-01,1.12151124530639
"579",1828,3,32922,NA,"und",29583,1828-03-01,1.1128688773958
"580",1828,4,30131,NA,"und",26834,1828-04-01,1.12286651263323
"581",1828,5,33642,NA,"und",30034,1828-05-01,1.12013051874542
"582",1828,6,30415,NA,"und",27125,1828-06-01,1.12129032258065
"583",1828,7,34668,NA,"und",30796,1828-07-01,1.1257306143655
"584",1828,8,34074,NA,"und",30624,1828-08-01,1.11265673981191
"585",1828,9,30022,NA,"und",26806,1828-09-01,1.11997314034171
"586",1828,10,32806,NA,"und",29250,1828-10-01,1.12157264957265
"587",1828,11,33178,NA,"und",29723,1828-11-01,1.11623994886115
"588",1828,12,33930,NA,"und",30522,1828-12-01,1.11165716532337
"589",1829,1,28270,NA,"und",26742,1829-01-01,1.05713858350161
"590",1829,2,26446,NA,"und",24799,1829-02-01,1.06641396830517
"591",1829,3,29993,NA,"und",28426,1829-03-01,1.05512558924928
"592",1829,4,30351,NA,"und",28656,1829-04-01,1.05914991624791
"593",1829,5,33742,NA,"und",32022,1829-05-01,1.05371307226282
"594",1829,6,30167,NA,"und",28271,1829-06-01,1.06706519047787
"595",1829,7,29279,NA,"und",27913,1829-07-01,1.04893777093111
"596",1829,8,31754,NA,"und",30213,1829-08-01,1.05100453447192
"597",1829,9,30672,NA,"und",28922,1829-09-01,1.06050757209045
"598",1829,10,33506,NA,"und",31467,1829-10-01,1.06479804239362
"599",1829,11,30723,NA,"und",28936,1829-11-01,1.06175698092342
"600",1829,12,34025,NA,"und",32335,1829-12-01,1.05226534714705
"601",1830,1,32747,NA,"und",30368,1830-01-01,1.07833904109589
"602",1830,2,31579,NA,"und",29750,1830-02-01,1.06147899159664
"603",1830,3,38234,NA,"und",36126,1830-03-01,1.05835132591485
"604",1830,4,38529,NA,"und",36803,1830-04-01,1.04689835067793
"605",1830,5,39161,NA,"und",36965,1830-05-01,1.05940754768024
"606",1830,6,38053,NA,"und",36190,1830-06-01,1.05147830892512
"607",1830,7,37817,NA,"und",35871,1830-07-01,1.05424995121407
"608",1830,8,38038,NA,"und",35509,1830-08-01,1.07122138049509
"609",1830,9,37683,NA,"und",35309,1830-09-01,1.06723498258234
"610",1830,10,44185,NA,"und",41561,1830-10-01,1.06313611318303
"611",1830,11,39087,NA,"und",36816,1830-11-01,1.061685136897
"612",1830,12,45361,NA,"und",43041,1830-12-01,1.05390209335285
"613",1831,1,41727,NA,"und",39252,1831-01-01,1.06305411189239
"614",1831,2,37688,NA,"und",35497,1831-02-01,1.06172352593177
"615",1831,3,46943,NA,"und",44267,1831-03-01,1.06045135202295
"616",1831,4,45054,NA,"und",42319,1831-04-01,1.06462818119521
"617",1831,5,44610,NA,"und",42301,1831-05-01,1.05458499799059
"618",1831,6,44999,NA,"und",42378,1831-06-01,1.06184812874605
"619",1831,7,48779,NA,"und",45769,1831-07-01,1.06576503747078
"620",1831,8,46043,NA,"und",43176,1831-08-01,1.06640263109135
"621",1831,9,48600,NA,"und",46059,1831-09-01,1.05516837100241
"622",1831,10,49512,NA,"und",47170,1831-10-01,1.04965020139919
"623",1831,11,47016,NA,"und",44442,1831-11-01,1.0579181855002
"624",1831,12,49133,NA,"und",46344,1831-12-01,1.06018039012601
"625",1832,1,39760,NA,"und",36892,1832-01-01,1.07774043152987
"626",1832,2,41893,NA,"und",39041,1832-02-01,1.07305140749469
"627",1832,3,44494,NA,"und",41744,1832-03-01,1.06587773093139
"628",1832,4,42445,NA,"und",39681,1832-04-01,1.0696555026335
"629",1832,5,43517,NA,"und",40870,1832-05-01,1.06476633227306
"630",1832,6,44334,NA,"und",41523,1832-06-01,1.0676974207066
"631",1832,7,43383,NA,"und",40756,1832-07-01,1.06445676710178
"632",1832,8,42341,NA,"und",39514,1832-08-01,1.07154426279293
"633",1832,9,43057,NA,"und",40295,1832-09-01,1.06854448442735
"634",1832,10,42109,NA,"und",39259,1832-10-01,1.07259481902239
"635",1832,11,41574,NA,"und",38736,1832-11-01,1.07326517967782
"636",1832,12,44388,NA,"und",41515,1832-12-01,1.06920390220402
"637",1833,1,52739,NA,"und",49743,1833-01-01,1.06022958004141
"638",1833,2,47453,NA,"und",45059,1833-02-01,1.0531303402206
"639",1833,3,55968,NA,"und",53129,1833-03-01,1.05343597658529
"640",1833,4,45644,NA,"und",43009,1833-04-01,1.06126624659955
"641",1833,5,46278,NA,"und",43525,1833-05-01,1.06325100516944
"642",1833,6,50036,NA,"und",47526,1833-06-01,1.05281319698691
"643",1833,7,49078,NA,"und",46203,1833-07-01,1.06222539661927
"644",1833,8,49372,NA,"und",46354,1833-08-01,1.06510764982526
"645",1833,9,47551,NA,"und",44781,1833-09-01,1.06185659096492
"646",1833,10,49118,NA,"und",45716,1833-10-01,1.07441595940152
"647",1833,11,47725,NA,"und",44503,1833-11-01,1.0723996135092
"648",1833,12,47276,NA,"und",44411,1833-12-01,1.06451104456103
"649",1834,1,41959,NA,"und",38893,1834-01-01,1.0788316663667
"650",1834,2,38504,NA,"und",35880,1834-02-01,1.07313266443701
"651",1834,3,44446,NA,"und",41607,1834-03-01,1.06823371067368
"652",1834,4,46437,NA,"und",43393,1834-04-01,1.07014956329362
"653",1834,5,46138,NA,"und",42546,1834-05-01,1.0844262680393
"654",1834,6,44550,NA,"und",41094,1834-06-01,1.08409986859396
"655",1834,7,45961,NA,"und",42006,1834-07-01,1.09415321620721
"656",1834,8,47704,NA,"und",43573,1834-08-01,1.09480641681775
"657",1834,9,47869,NA,"und",43681,1834-09-01,1.09587692589455
"658",1834,10,48448,NA,"und",44472,1834-10-01,1.08940456916712
"659",1834,11,45934,NA,"und",42251,1834-11-01,1.08716953444889
"660",1834,12,48674,NA,"und",44867,1834-12-01,1.08485078119776
"661",1835,1,43904,NA,"und",40332,1835-01-01,1.08856491123674
"662",1835,2,40699,NA,"und",37580,1835-02-01,1.08299627461416
"663",1835,3,45301,NA,"und",41967,1835-03-01,1.07944337217337
"664",1835,4,46397,NA,"und",43023,1835-04-01,1.07842316900263
"665",1835,5,48920,NA,"und",45364,1835-05-01,1.07838814919319
"666",1835,6,44847,NA,"und",41779,1835-06-01,1.07343402187702
"667",1835,7,50396,NA,"und",47190,1835-07-01,1.06793812248358
"668",1835,8,50083,NA,"und",46699,1835-08-01,1.07246407845992
"669",1835,9,49199,NA,"und",45971,1835-09-01,1.07021818102717
"670",1835,10,54088,NA,"und",50712,1835-10-01,1.06657201451333
"671",1835,11,49495,NA,"und",46398,1835-11-01,1.06674856674857
"672",1835,12,56865,NA,"und",53068,1835-12-01,1.07154970980629
"673",1836,1,50189,NA,"und",46574,1836-01-01,1.07761841370722
"674",1836,2,46980,NA,"und",43552,1836-02-01,1.07871050698016
"675",1836,3,52044,NA,"und",48187,1836-03-01,1.08004233506962
"676",1836,4,51498,NA,"und",48450,1836-04-01,1.06291021671827
"677",1836,5,47158,NA,"und",44481,1836-05-01,1.06018299948293
"678",1836,6,47807,NA,"und",44738,1836-06-01,1.06859940095668
"679",1836,7,53618,NA,"und",50243,1836-07-01,1.06717353661207
"680",1836,8,52115,NA,"und",48809,1836-08-01,1.06773340982196
"681",1836,9,52116,NA,"und",48796,1836-09-01,1.06803836380031
"682",1836,10,52755,NA,"und",48809,1836-10-01,1.08084574566166
"683",1836,11,52203,NA,"und",48424,1836-11-01,1.07803981496778
"684",1836,12,59631,NA,"und",55824,1836-12-01,1.06819647463457
"685",1837,1,52348,NA,"und",47976,1837-01-01,1.09112889778222
"686",1837,2,49749,NA,"und",46205,1837-02-01,1.07670165566497
"687",1837,3,55457,NA,"und",50840,1837-03-01,1.09081431943352
"688",1837,4,55217,NA,"und",51194,1837-04-01,1.07858342774544
"689",1837,5,55291,NA,"und",51238,1837-05-01,1.07910144814396
"690",1837,6,56054,NA,"und",51623,1837-06-01,1.08583383375627
"691",1837,7,59416,NA,"und",55400,1837-07-01,1.07249097472924
"692",1837,8,59830,NA,"und",55722,1837-08-01,1.07372312551595
"693",1837,9,57727,NA,"und",53648,1837-09-01,1.0760326573218
"694",1837,10,80728,NA,"und",76408,1837-10-01,1.0565385823474
"695",1837,11,83896,NA,"und",79928,1837-11-01,1.04964468021219
"696",1837,12,92116,NA,"und",87641,1837-12-01,1.05106057667074
"697",1838,1,78184,NA,"und",76222,1838-01-01,1.02574059982682
"698",1838,2,74046,NA,"und",72101,1838-02-01,1.02697604748894
"699",1838,3,84929,NA,"und",82723,1838-03-01,1.02666731138861
"700",1838,4,78307,NA,"und",76167,1838-04-01,1.02809615712842
"701",1838,5,80246,NA,"und",79350,1838-05-01,1.01129174543163
"702",1838,6,76135,NA,"und",75377,1838-06-01,1.01005611791395
"703",1838,7,80434,NA,"und",79614,1838-07-01,1.01029969603336
"704",1838,8,82470,NA,"und",81544,1838-08-01,1.01135583243402
"705",1838,9,78602,NA,"und",77883,1838-09-01,1.00923179641257
"706",1838,10,79297,NA,"und",78488,1838-10-01,1.01030730812353
"707",1838,11,77113,NA,"und",76397,1838-11-01,1.00937209576292
"708",1838,12,80414,NA,"und",79935,1838-12-01,1.00599236879965
"709",1839,1,87035,NA,"und",81893,1839-01-01,1.06278924938639
"710",1839,2,83955,NA,"und",78749,1839-02-01,1.06610877598446
"711",1839,3,95578,NA,"und",90226,1839-03-01,1.05931771329772
"712",1839,4,94563,NA,"und",90084,1839-04-01,1.04972026108965
"713",1839,5,99986,NA,"und",93643,1839-05-01,1.06773597599393
"714",1839,6,99351,NA,"und",93649,1839-06-01,1.06088692885135
"715",1839,7,100363,NA,"und",94168,1839-07-01,1.06578667912667
"716",1839,8,101287,NA,"und",94989,1839-08-01,1.06630241396372
"717",1839,9,99430,NA,"und",93192,1839-09-01,1.06693707614388
"718",1839,10,102983,NA,"und",95844,1839-10-01,1.07448562246985
"719",1839,11,99820,NA,"und",93322,1839-11-01,1.06962988362873
"720",1839,12,101023,NA,"und",94125,1839-12-01,1.07328552456839
"721",1840,1,89251,NA,"und",84373,1840-01-01,1.05781470375594
"722",1840,2,85670,NA,"und",81003,1840-02-01,1.05761515005617
"723",1840,3,93411,NA,"und",88843,1840-03-01,1.05141654379073
"724",1840,4,92200,NA,"und",88048,1840-04-01,1.04715609667454
"725",1840,5,96909,NA,"und",92363,1840-05-01,1.04921884304321
"726",1840,6,95033,NA,"und",89888,1840-06-01,1.05723789604842
"727",1840,7,102089,NA,"und",96754,1840-07-01,1.05513983917978
"728",1840,8,100316,NA,"und",95352,1840-08-01,1.05205973655508
"729",1840,9,96883,NA,"und",92153,1840-09-01,1.05132768330928
"730",1840,10,104875,NA,"und",99613,1840-10-01,1.05282443054621
"731",1840,11,94713,NA,"und",89897,1840-11-01,1.05357242177158
"732",1840,12,100769,NA,"und",95739,1840-12-01,1.05253867285014
"733",1841,1,102592,NA,"und",93605,1841-01-01,1.0960098285348
"734",1841,2,92739,NA,"und",85202,1841-02-01,1.08846036478017
"735",1841,3,108515,NA,"und",99998,1841-03-01,1.08517170343407
"736",1841,4,104228,NA,"und",95980,1841-04-01,1.08593456970202
"737",1841,5,109685,NA,"und",101383,1841-05-01,1.08188749593127
"738",1841,6,104500,NA,"und",95544,1841-06-01,1.09373691702252
"739",1841,7,109999,NA,"und",102084,1841-07-01,1.07753418753184
"740",1841,8,109485,NA,"und",100511,1841-08-01,1.08928375998647
"741",1841,9,110154,NA,"und",101526,1841-09-01,1.08498315702382
"742",1841,10,114004,NA,"und",104762,1841-10-01,1.08821901070999
"743",1841,11,106009,NA,"und",97202,1841-11-01,1.09060513158165
"744",1841,12,113785,NA,"und",105735,1841-12-01,1.0761337305528
"745",1842,1,111668,NA,"und",99990,1842-01-01,1.11679167916792
"746",1842,2,104369,NA,"und",94070,1842-02-01,1.10948230041458
"747",1842,3,118253,NA,"und",106761,1842-03-01,1.10764230383754
"748",1842,4,113049,NA,"und",101896,1842-04-01,1.1094547381644
"749",1842,5,116680,NA,"und",105727,1842-05-01,1.10359699982029
"750",1842,6,121216,NA,"und",110067,1842-06-01,1.10129284890112
"751",1842,7,123567,NA,"und",115638,1842-07-01,1.06856742593265
"752",1842,8,123225,NA,"und",114993,1842-08-01,1.07158696616316
"753",1842,9,120233,NA,"und",111144,1842-09-01,1.08177679406896
"754",1842,10,118596,NA,"und",110349,1842-10-01,1.07473561155969
"755",1842,11,112560,NA,"und",103787,1842-11-01,1.08452889090156
"756",1842,12,119515,NA,"und",111191,1842-12-01,1.07486217409682
"757",1843,1,113071,NA,"und",101937,1843-01-01,1.10922432482808
"758",1843,2,106006,NA,"und",95888,1843-02-01,1.10551893876189
"759",1843,3,118222,NA,"und",106809,1843-03-01,1.10685429130504
"760",1843,4,117474,NA,"und",106558,1843-04-01,1.10244186264757
"761",1843,5,119658,NA,"und",109474,1843-05-01,1.0930266547308
"762",1843,6,118677,NA,"und",108124,1843-06-01,1.09760090266731
"763",1843,7,137318,NA,"und",125697,1843-07-01,1.09245248494395
"764",1843,8,125078,NA,"und",113505,1843-08-01,1.10196026606757
"765",1843,9,124376,NA,"und",113215,1843-09-01,1.09858234332906
"766",1843,10,125249,NA,"und",113219,1843-10-01,1.10625425061165
"767",1843,11,124348,NA,"und",112798,1843-11-01,1.10239543254313
"768",1843,12,135094,NA,"und",123441,1843-12-01,1.09440137393573
"769",1844,1,113391,NA,"und",107176,1844-01-01,1.05798872881989
"770",1844,2,111721,NA,"und",103710,1844-02-01,1.07724423874265
"771",1844,3,123548,NA,"und",115686,1844-03-01,1.06795982227754
"772",1844,4,115025,NA,"und",107816,1844-04-01,1.06686391630185
"773",1844,5,120402,NA,"und",112301,1844-05-01,1.07213649032511
"774",1844,6,117564,NA,"und",110278,1844-06-01,1.06606938827327
"775",1844,7,133781,NA,"und",126423,1844-07-01,1.05820143486549
"776",1844,8,132576,NA,"und",124848,1844-08-01,1.06189926951173
"777",1844,9,124607,NA,"und",117235,1844-09-01,1.06288224506333
"778",1844,10,124680,NA,"und",117285,1844-10-01,1.06305154111779
"779",1844,11,126162,NA,"und",118280,1844-11-01,1.06663848495096
"780",1844,12,128047,NA,"und",120113,1844-12-01,1.06605446537844
"781",1845,1,126019,NA,"und",114099,1845-01-01,1.10447067897177
"782",1845,2,125015,NA,"und",114050,1845-02-01,1.09614204296361
"783",1845,3,132506,NA,"und",120117,1845-03-01,1.10314110409018
"784",1845,4,134097,NA,"und",121124,1845-04-01,1.10710511541891
"785",1845,5,133345,NA,"und",121074,1845-05-01,1.10135123973768
"786",1845,6,129561,NA,"und",118218,1845-06-01,1.09594985535198
"787",1845,7,136007,NA,"und",123698,1845-07-01,1.09950848033113
"788",1845,8,138576,NA,"und",126995,1845-08-01,1.09119256663648
"789",1845,9,134094,NA,"und",122337,1845-09-01,1.096103386547
"790",1845,10,141065,NA,"und",128576,1845-10-01,1.09713321304131
"791",1845,11,134473,NA,"und",122696,1845-11-01,1.0959851991915
"792",1845,12,139972,NA,"und",127948,1845-12-01,1.09397567761903
"793",1846,1,124833,NA,"und",119282,1846-01-01,1.0465367783907
"794",1846,2,109486,NA,"und",104555,1846-02-01,1.04716178088088
"795",1846,3,130276,NA,"und",124668,1846-03-01,1.04498347611255
"796",1846,4,122331,NA,"und",117149,1846-04-01,1.04423426576411
"797",1846,5,133587,NA,"und",127552,1846-05-01,1.0473140366282
"798",1846,6,125704,NA,"und",120104,1846-06-01,1.04662625724372
"799",1846,7,143361,NA,"und",137320,1846-07-01,1.04399213515875
"800",1846,8,142071,NA,"und",136785,1846-08-01,1.03864458822239
"801",1846,9,139723,NA,"und",133912,1846-09-01,1.04339416930522
"802",1846,10,138835,NA,"und",132921,1846-10-01,1.04449259334492
"803",1846,11,129865,NA,"und",124252,1846-11-01,1.04517432314973
"804",1846,12,132660,NA,"und",127826,1846-12-01,1.03781703252859
"805",1847,1,145376,NA,"und",134105,1847-01-01,1.08404608329294
"806",1847,2,137699,NA,"und",127057,1847-02-01,1.08375768355935
"807",1847,3,151629,NA,"und",139489,1847-03-01,1.08703195234033
"808",1847,4,161649,NA,"und",148508,1847-04-01,1.08848681552509
"809",1847,5,168888,NA,"und",150498,1847-05-01,1.12219431487462
"810",1847,6,171794,NA,"und",151803,1847-06-01,1.13169041455044
"811",1847,7,146040,NA,"und",132892,1847-07-01,1.09893748306896
"812",1847,8,144776,NA,"und",133072,1847-08-01,1.08795238667789
"813",1847,9,138396,NA,"und",126851,1847-09-01,1.09101229000954
"814",1847,10,144216,NA,"und",132905,1847-10-01,1.08510590271246
"815",1847,11,137951,NA,"und",125975,1847-11-01,1.09506648144473
"816",1847,12,150143,NA,"und",138292,1847-12-01,1.08569548491597
"817",1848,1,130415,NA,"und",118603,1848-01-01,1.09959275903645
"818",1848,2,141711,NA,"und",128008,1848-02-01,1.10704799700019
"819",1848,3,173089,NA,"und",158062,1848-03-01,1.09507028887399
"820",1848,4,168456,NA,"und",150759,1848-04-01,1.11738602670487
"821",1848,5,167690,NA,"und",153484,1848-05-01,1.09255687889291
"822",1848,6,165690,NA,"und",150088,1848-06-01,1.10395234795587
"823",1848,7,182175,NA,"und",167394,1848-07-01,1.08830065593749
"824",1848,8,181513,NA,"und",166832,1848-08-01,1.08799870528436
"825",1848,9,173070,NA,"und",156643,1848-09-01,1.10486903340717
"826",1848,10,187714,NA,"und",169831,1848-10-01,1.10529879703941
"827",1848,11,186938,NA,"und",170223,1848-11-01,1.0981947210424
"828",1848,12,195087,NA,"und",178577,1848-12-01,1.0924531154628
"829",1849,1,165278,NA,"und",151807,1849-01-01,1.08873767349332
"830",1849,2,155896,NA,"und",143610,1849-02-01,1.08555114546341
"831",1849,3,188396,NA,"und",174774,1849-03-01,1.07794065478847
"832",1849,4,179269,NA,"und",163300,1849-04-01,1.09778934476424
"833",1849,5,184210,NA,"und",164108,1849-05-01,1.12249250493577
"834",1849,6,171164,NA,"und",153398,1849-06-01,1.11581637309483
"835",1849,7,166206,NA,"und",151399,1849-07-01,1.09780117438028
"836",1849,8,162305,NA,"und",147173,1849-08-01,1.1028177722816
"837",1849,9,166669,NA,"und",152075,1849-09-01,1.09596580634555
"838",1849,10,144440,NA,"und",131008,1849-10-01,1.10252808988764
"839",1849,11,141506,NA,"und",128145,1849-11-01,1.10426470014437
"840",1849,12,139304,NA,"und",124871,1849-12-01,1.11558328194697
"841",1850,1,148378,NA,"und",135567,1850-01-01,1.09449939882125
"842",1850,2,135723,NA,"und",124349,1850-02-01,1.09146836725667
"843",1850,3,155978,NA,"und",141891,1850-03-01,1.09928043357225
"844",1850,4,137218,NA,"und",123714,1850-04-01,1.10915498650112
"845",1850,5,141980,NA,"und",128461,1850-05-01,1.10523816566896
"846",1850,6,143175,NA,"und",130150,1850-06-01,1.10007683442182
"847",1850,7,141153,NA,"und",133817,1850-07-01,1.05482113632797
"848",1850,8,147775,NA,"und",140013,1850-08-01,1.05543770935556
"849",1850,9,138121,NA,"und",130825,1850-09-01,1.05576915727116
"850",1850,10,149385,NA,"und",141377,1850-10-01,1.05664287684701
"851",1850,11,140578,NA,"und",133041,1850-11-01,1.0566517088717
"852",1850,12,140173,NA,"und",133520,1850-12-01,1.04982774116237
"853",1851,1,156888,NA,"und",150287,1851-01-01,1.04392262803835
"854",1851,2,151100,NA,"und",144507,1851-02-01,1.04562408741445
"855",1851,3,165607,NA,"und",158870,1851-03-01,1.04240574054258
"856",1851,4,160778,NA,"und",153939,1851-04-01,1.04442668849349
"857",1851,5,165147,NA,"und",157782,1851-05-01,1.04667832832643
"858",1851,6,159563,NA,"und",153405,1851-06-01,1.04014210749324
"859",1851,7,159341,NA,"und",153055,1851-07-01,1.04107020352161
"860",1851,8,166141,NA,"und",159384,1851-08-01,1.04239446870451
"861",1851,9,154919,NA,"und",148473,1851-09-01,1.04341530109852
"862",1851,10,158552,NA,"und",151467,1851-10-01,1.04677586537001
"863",1851,11,149016,NA,"und",141889,1851-11-01,1.05022940467549
"864",1851,12,156885,NA,"und",148984,1851-12-01,1.05303254040702
"865",1852,1,165793,NA,"und",158806,1852-01-01,1.04399707819604
"866",1852,2,152496,NA,"und",146085,1852-02-01,1.04388540917959
"867",1852,3,162720,NA,"und",156856,1852-03-01,1.03738460753812
"868",1852,4,165401,NA,"und",158950,1852-04-01,1.04058508965083
"869",1852,5,167313,NA,"und",161271,1852-05-01,1.03746488829362
"870",1852,6,159499,NA,"und",153188,1852-06-01,1.04119774394861
"871",1852,7,171152,NA,"und",164204,1852-07-01,1.0423132201408
"872",1852,8,161985,NA,"und",154897,1852-08-01,1.0457594401441
"873",1852,9,169710,NA,"und",162308,1852-09-01,1.04560465288217
"874",1852,10,170829,NA,"und",163398,1852-10-01,1.04547791282635
"875",1852,11,156972,NA,"und",150293,1852-11-01,1.04443986080523
"876",1852,12,173596,NA,"und",166775,1852-12-01,1.04089941538
"877",1853,1,164309,NA,"und",157372,1853-01-01,1.04408026840861
"878",1853,2,152104,NA,"und",144915,1853-02-01,1.04960839112583
"879",1853,3,166580,NA,"und",159302,1853-03-01,1.04568680870297
"880",1853,4,171068,NA,"und",164048,1853-04-01,1.04279235345752
