n,annee,mois,jour
26139,1863,11,11
27682,1863,11,12
28010,1863,11,13
29054,1863,11,14
28697,1863,11,15
24429,1863,11,16
28912,1863,11,18
27619,1863,11,19
29049,1863,11,20
30941,1863,11,21
29226,1863,11,23
29154,1863,11,24
29103,1863,11,26
29831,1863,11,27
26895,1863,11,28
28074,1863,11,30
26272,1863,12,1
57193,1863,12,2
27831,1863,12,3
27393,1863,12,4
24388,1863,12,7
25058,1863,12,8
24929,1863,12,9
27049,1863,12,10
26813,1863,12,11
27281,1863,12,12
24382,1863,12,14
24917,1863,12,15
28885,1863,12,18
18723,1863,12,19
23132,1863,12,21
25844,1863,12,22
28172,1863,12,24
28532,1863,12,25
29533,1863,12,26
24282,1863,12,28
26751,1863,12,29
26225,1863,12,30
25486,1863,12,31
25656,1864,1,1
26181,1864,1,2
24024,1864,1,4
25821,1864,1,5
25508,1864,1,8
26141,1864,1,9
30848,1864,1,10
27828,1864,1,12
19385,1864,1,13
29209,1864,1,14
30054,1864,1,15
31020,1864,1,16
31241,1864,1,17
28283,1864,1,18
26056,1864,1,19
30064,1864,1,20
30077,1864,1,22
29902,1864,1,23
31007,1864,1,24
27934,1864,1,25
29121,1864,1,26
30317,1864,1,27
31876,1864,1,29
28675,1864,1,31
27599,1864,2,3
28469,1864,2,4
28525,1864,2,5
28018,1864,2,6
26041,1864,2,7
26987,1864,2,8
26888,1864,2,9
24969,1864,2,10
24611,1864,2,11
27853,1864,2,12
26660,1864,2,13
28805,1864,2,14
26194,1864,2,15
25426,1864,2,16
29965,1864,2,17
27379,1864,2,18
27209,1864,2,19
28969,1864,2,23
27974,1864,2,25
27935,1864,2,27
25693,1864,2,29
24558,1864,3,2
22872,1864,3,3
27087,1864,3,4
26598,1864,3,5
25374,1864,3,6
22690,1864,3,7
29981,1864,3,9
20327,1864,3,12
22161,1864,3,16
29409,1864,3,19
26140,1864,3,20
35385,1864,3,21
27715,1864,3,22
34153,1864,3,26
26813,1864,3,30
24020,1864,3,31
28158,1864,4,1
26865,1864,4,2
26380,1864,4,3
22836,1864,4,4
26796,1864,4,5
24925,1864,4,6
24529,1864,4,7
31197,1864,4,8
32211,1864,4,9
26001,1864,4,11
25883,1864,4,15
33800,1864,4,16
28560,1864,4,17
28206,1864,4,18
