"","date","count","base","ratio","mot","url","resolution","corpus","langue","bibli","search_mode"
"2601","1890/09",1668,31939881,5.22231125407136e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1890&toDay=30&toMonth=9&toYear=1890","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2602","1890/10",1563,35153235,4.44624797689317e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1890&toDay=31&toMonth=10&toYear=1890","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2603","1890/11",1335,35100881,3.80332334108651e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1890&toDay=30&toMonth=11&toYear=1890","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2604","1890/12",1562,33924671,4.60431878617187e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1890&toDay=31&toMonth=12&toYear=1890","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2605","1891/01",1669,34269130,4.87027245804022e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1891&toDay=31&toMonth=1&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2606","1891/02",1333,31786668,4.19358203885981e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1891&toDay=28&toMonth=2&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2607","1891/03",1396,32797221,4.25645819199133e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1891&toDay=31&toMonth=3&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2608","1891/04",1402,34503663,4.06333669558505e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1891&toDay=30&toMonth=4&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2609","1891/05",1404,33305135,4.21556615819152e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1891&toDay=31&toMonth=5&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2610","1891/06",1690,35220791,4.79830223006633e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1891&toDay=30&toMonth=6&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2611","1891/07",2104,37873936,5.55527157251361e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1891&toDay=31&toMonth=7&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2612","1891/08",2066,36546459,5.65307845556255e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1891&toDay=31&toMonth=8&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2613","1891/09",2668,35865947,7.4388109701941e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1891&toDay=30&toMonth=9&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2614","1891/10",1834,34590202,5.30207947325662e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1891&toDay=31&toMonth=10&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2615","1891/11",1931,32663909,5.91172354784603e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1891&toDay=30&toMonth=11&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2616","1891/12",1454,32537601,4.46867610184291e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1891&toDay=31&toMonth=12&toYear=1891","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2617","1892/01",1456,34300413,4.24484684776245e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1892&toDay=31&toMonth=1&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2618","1892/02",1221,34871806,3.50139594146629e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1892&toDay=28&toMonth=2&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2619","1892/03",1640,38105145,4.30388074891199e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1892&toDay=31&toMonth=3&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2620","1892/04",986,34037927,2.89676865456583e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1892&toDay=30&toMonth=4&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2621","1892/05",1076,36041902,2.98541403281103e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1892&toDay=31&toMonth=5&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2622","1892/06",1391,34573674,4.02329240450407e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1892&toDay=30&toMonth=6&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2623","1892/07",1209,35029274,3.45139896419206e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1892&toDay=31&toMonth=7&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2624","1892/08",1069,34029790,3.14136525673535e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1892&toDay=31&toMonth=8&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2625","1892/09",1306,34215041,3.81703473627286e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1892&toDay=30&toMonth=9&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2626","1892/10",1407,35780871,3.93226872537563e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1892&toDay=31&toMonth=10&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2627","1892/11",1630,35264678,4.62218880886988e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1892&toDay=30&toMonth=11&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2628","1892/12",1656,35521675,4.6619423211321e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1892&toDay=31&toMonth=12&toYear=1892","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2629","1893/01",1487,34712020,4.2838186887424e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1893&toDay=31&toMonth=1&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2630","1893/02",1521,33428140,4.5500587229801e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1893&toDay=28&toMonth=2&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2631","1893/03",1213,37403309,3.24302857803303e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1893&toDay=31&toMonth=3&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2632","1893/04",1193,35021482,3.40648062808992e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1893&toDay=30&toMonth=4&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2633","1893/05",1807,36892380,4.89803043338489e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1893&toDay=31&toMonth=5&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2634","1893/06",2343,34788408,6.73500207310435e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1893&toDay=30&toMonth=6&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2635","1893/07",1235,35891997,3.44087847772861e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1893&toDay=31&toMonth=7&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2636","1893/08",1234,35883365,3.43891939900285e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1893&toDay=31&toMonth=8&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2637","1893/09",2045,36421277,5.61484980331689e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1893&toDay=30&toMonth=9&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2638","1893/10",1655,38072818,4.3469332897817e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1893&toDay=31&toMonth=10&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2639","1893/11",1391,36878915,3.7718029394303e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1893&toDay=30&toMonth=11&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2640","1893/12",1658,35449173,4.67711898384766e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1893&toDay=31&toMonth=12&toYear=1893","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2641","1894/01",1300,36518880,3.55980249120455e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1894&toDay=31&toMonth=1&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2642","1894/02",1346,35009961,3.84462010683188e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1894&toDay=28&toMonth=2&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2643","1894/03",1613,38630904,4.1754135497321e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1894&toDay=31&toMonth=3&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2644","1894/04",1546,39410292,3.92283315231463e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1894&toDay=30&toMonth=4&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2645","1894/05",1304,37982947,3.43311960496377e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1894&toDay=31&toMonth=5&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2646","1894/06",1515,37983675,3.9885556097455e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1894&toDay=30&toMonth=6&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2647","1894/07",1475,37065170,3.97947722889171e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1894&toDay=31&toMonth=7&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2648","1894/08",1543,37766550,4.08562603679711e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1894&toDay=31&toMonth=8&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2649","1894/09",2151,37573392,5.72479588747271e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1894&toDay=30&toMonth=9&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2650","1894/10",1749,40244016,4.34598773641279e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1894&toDay=31&toMonth=10&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2651","1894/11",2013,37262209,5.40225621084354e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1894&toDay=30&toMonth=11&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2652","1894/12",2296,36524993,6.28610661198484e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1894&toDay=31&toMonth=12&toYear=1894","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2653","1895/01",1844,37438271,4.92544113482164e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1895&toDay=31&toMonth=1&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2654","1895/02",1805,34722035,5.19842802992394e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1895&toDay=28&toMonth=2&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2655","1895/03",2055,40005612,5.13677930986283e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1895&toDay=31&toMonth=3&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2656","1895/04",1805,37278571,4.84192379584507e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1895&toDay=30&toMonth=4&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2657","1895/05",1811,41352037,4.37946986746989e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1895&toDay=31&toMonth=5&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2658","1895/06",2451,37313644,6.56864282673652e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1895&toDay=30&toMonth=6&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2659","1895/07",2153,38963987,5.52561523028945e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1895&toDay=31&toMonth=7&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2660","1895/08",2456,39843372,6.16413691090202e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1895&toDay=31&toMonth=8&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2661","1895/09",2168,37871989,5.72454750132083e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1895&toDay=30&toMonth=9&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2662","1895/10",1782,42428604,4.19999677576005e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1895&toDay=31&toMonth=10&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2663","1895/11",1513,39544219,3.82609655282356e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1895&toDay=30&toMonth=11&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2664","1895/12",1765,37947292,4.65118828505602e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1895&toDay=31&toMonth=12&toYear=1895","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2665","1896/01",2919,38880125,7.50769191199874e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1896&toDay=31&toMonth=1&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2666","1896/02",1625,39267586,4.13827323126e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1896&toDay=28&toMonth=2&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2667","1896/03",2445,42128849,5.80362402020525e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1896&toDay=31&toMonth=3&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2668","1896/04",1505,39534603,3.80679173634297e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1896&toDay=30&toMonth=4&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2669","1896/05",2389,40763146,5.86068602261464e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1896&toDay=31&toMonth=5&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2670","1896/06",1669,40137196,4.15823766064774e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1896&toDay=30&toMonth=6&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2671","1896/07",1666,40386830,4.1251071203162e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1896&toDay=31&toMonth=7&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2672","1896/08",2006,39524277,5.07536165683689e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1896&toDay=31&toMonth=8&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2673","1896/09",2029,41891671,4.84344489385491e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1896&toDay=30&toMonth=9&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2674","1896/10",2297,44394852,5.17402333045282e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1896&toDay=31&toMonth=10&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2675","1896/11",1848,40155577,4.60210047535863e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1896&toDay=30&toMonth=11&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2676","1896/12",1938,40435977,4.79276165381141e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1896&toDay=31&toMonth=12&toYear=1896","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2677","1897/01",1752,39786596,4.40349307590928e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1897&toDay=31&toMonth=1&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2678","1897/02",2437,38540019,6.32329734969773e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1897&toDay=28&toMonth=2&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2679","1897/03",2893,42992933,6.72901288218694e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1897&toDay=31&toMonth=3&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2680","1897/04",2231,40133555,5.55893939622343e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1897&toDay=30&toMonth=4&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2681","1897/05",2773,44070731,6.29215794037998e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1897&toDay=31&toMonth=5&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2682","1897/06",1575,39439226,3.99348607906251e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1897&toDay=30&toMonth=6&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2683","1897/07",1558,41907194,3.71773877296581e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1897&toDay=31&toMonth=7&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2684","1897/08",2441,40487255,6.02905778620951e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1897&toDay=31&toMonth=8&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2685","1897/09",2269,41799803,5.42825524799722e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1897&toDay=30&toMonth=9&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2686","1897/10",2059,44037974,4.67551027665351e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1897&toDay=31&toMonth=10&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2687","1897/11",1846,41732137,4.42344948690262e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1897&toDay=30&toMonth=11&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2688","1897/12",2073,43363841,4.78048058519539e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1897&toDay=31&toMonth=12&toYear=1897","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2689","1898/01",1826,40234633,4.53837866496757e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1898&toDay=31&toMonth=1&toYear=1898","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2690","1898/02",1392,39995186,3.48041886841081e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1898&toDay=28&toMonth=2&toYear=1898","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
