n,annee,mois,jour
9841,1879,10,9
8059,1879,10,10
7936,1879,10,11
7819,1879,10,12
7677,1879,10,13
8546,1879,10,14
7208,1879,10,15
8424,1879,10,16
8864,1879,10,17
8398,1879,10,18
8364,1879,10,19
6403,1879,10,20
10382,1879,10,21
8295,1879,10,22
8825,1879,10,23
8695,1879,10,24
8593,1879,10,25
9164,1879,10,26
8303,1879,10,27
8739,1879,10,28
9134,1879,10,29
8760,1879,10,30
8682,1879,10,31
8531,1879,11,1
8739,1879,11,2
8718,1879,11,3
9032,1879,11,4
9001,1879,11,5
8854,1879,11,6
8673,1879,11,7
8715,1879,11,8
8441,1879,11,9
7930,1879,11,10
8848,1879,11,11
9071,1879,11,12
8800,1879,11,13
9242,1879,11,14
9501,1879,11,15
9337,1879,11,16
8192,1879,11,17
9325,1879,11,18
8755,1879,11,19
8738,1879,11,20
9520,1879,11,21
8646,1879,11,22
9324,1879,11,23
19621,1879,11,24
8970,1879,11,25
9344,1879,11,26
8626,1879,11,27
8897,1879,11,28
8503,1879,11,29
8625,1879,11,30
18832,1879,12,1
9131,1879,12,2
8099,1879,12,3
9860,1879,12,4
8631,1879,12,5
6586,1879,12,6
9273,1879,12,7
8844,1879,12,8
9173,1879,12,9
9029,1879,12,10
8633,1879,12,11
9540,1879,12,12
9789,1879,12,13
8872,1879,12,14
7842,1879,12,15
8541,1879,12,16
8603,1879,12,17
9296,1879,12,18
9212,1879,12,19
9391,1879,12,20
8643,1879,12,21
8807,1879,12,22
8896,1879,12,23
9124,1879,12,24
8183,1879,12,25
7774,1879,12,26
8879,1879,12,27
8148,1879,12,28
6402,1879,12,29
8403,1879,12,30
9510,1879,12,31
11229,1880,1,1
9207,1880,1,2
9235,1880,1,3
9641,1880,1,4
9398,1880,1,5
9304,1880,1,6
9779,1880,1,7
9728,1880,1,8
9370,1880,1,9
9201,1880,1,10
8663,1880,1,11
8703,1880,1,12
9812,1880,1,13
8764,1880,1,14
9858,1880,1,15
9315,1880,1,16
9835,1880,1,17
8838,1880,1,18
9590,1880,1,19
9569,1880,1,20
9547,1880,1,21
9394,1880,1,22
9194,1880,1,23
9135,1880,1,24
9912,1880,1,25
8881,1880,1,26
9889,1880,1,27
9444,1880,1,28
9597,1880,1,29
8680,1880,1,30
8839,1880,1,31
8727,1880,2,1
8791,1880,2,2
8100,1880,2,3
9588,1880,2,4
9328,1880,2,5
9555,1880,2,6
9573,1880,2,7
9014,1880,2,8
9615,1880,2,9
10176,1880,2,10
9461,1880,2,11
9874,1880,2,12
8284,1880,2,13
9020,1880,2,14
8212,1880,2,15
8426,1880,2,16
9234,1880,2,17
9744,1880,2,18
9409,1880,2,19
9214,1880,2,20
9073,1880,2,21
9287,1880,2,22
8256,1880,2,23
17508,1880,2,24
9154,1880,2,25
8804,1880,2,26
9323,1880,2,27
8482,1880,2,28
8203,1880,2,29
9141,1880,3,1
9051,1880,3,2
9477,1880,3,3
8485,1880,3,4
9649,1880,3,5
9082,1880,3,6
9601,1880,3,7
7325,1880,3,8
10062,1880,3,9
8722,1880,3,10
9570,1880,3,11
9248,1880,3,12
9228,1880,3,13
7668,1880,3,14
7499,1880,3,15
9039,1880,3,16
9132,1880,3,17
8831,1880,3,18
9386,1880,3,19
8908,1880,3,20
9843,1880,3,21
8611,1880,3,22
9259,1880,3,23
7983,1880,3,24
8734,1880,3,25
8303,1880,3,26
8861,1880,3,27
8515,1880,3,28
8817,1880,3,29
7238,1880,3,30
8568,1880,3,31
9166,1880,4,1
9293,1880,4,2
7832,1880,4,3
8517,1880,4,4
7921,1880,4,5
8876,1880,4,6
9322,1880,4,7
8886,1880,4,8
9115,1880,4,9
8627,1880,4,10
8539,1880,4,11
8579,1880,4,12
9760,1880,4,13
9273,1880,4,14
8954,1880,4,15
8366,1880,4,16
8748,1880,4,17
8931,1880,4,18
8594,1880,4,19
9601,1880,4,20
9646,1880,4,21
9213,1880,4,22
9125,1880,4,23
9623,1880,4,24
9141,1880,4,25
8320,1880,4,26
9950,1880,4,27
9133,1880,4,28
8155,1880,4,29
9663,1880,4,30
9729,1880,5,1
8294,1880,5,2
8453,1880,5,3
9781,1880,5,4
9873,1880,5,5
9248,1880,5,6
9761,1880,5,7
9175,1880,5,8
9287,1880,5,9
8430,1880,5,10
10229,1880,5,11
9661,1880,5,12
8330,1880,5,13
8248,1880,5,14
9251,1880,5,15
8841,1880,5,16
8218,1880,5,17
8790,1880,5,18
8641,1880,5,19
8495,1880,5,20
8699,1880,5,21
9370,1880,5,22
8934,1880,5,23
8723,1880,5,24
9179,1880,5,25
8210,1880,5,26
8317,1880,5,27
9211,1880,5,28
8392,1880,5,29
9111,1880,5,30
9183,1880,5,31
8885,1880,6,1
8494,1880,6,2
8854,1880,6,3
8338,1880,6,4
8744,1880,6,5
8574,1880,6,6
8721,1880,6,7
9143,1880,6,8
8290,1880,6,9
8977,1880,6,10
8475,1880,6,11
9838,1880,6,12
9471,1880,6,13
8546,1880,6,14
9328,1880,6,15
9342,1880,6,16
8792,1880,6,17
9056,1880,6,18
9641,1880,6,19
8057,1880,6,20
8273,1880,6,21
8340,1880,6,22
8761,1880,6,23
9273,1880,6,24
8942,1880,6,25
8576,1880,6,26
8999,1880,6,27
8976,1880,6,28
9565,1880,6,29
9009,1880,6,30
9047,1880,7,1
8626,1880,7,2
9013,1880,7,3
8684,1880,7,4
7684,1880,7,5
10058,1880,7,6
8984,1880,7,7
9746,1880,7,8
9248,1880,7,9
9539,1880,7,10
9072,1880,7,11
9142,1880,7,12
8331,1880,7,13
9032,1880,7,14
9345,1880,7,15
9449,1880,7,16
9126,1880,7,17
8451,1880,7,18
8259,1880,7,19
9976,1880,7,20
8952,1880,7,21
9119,1880,7,22
9462,1880,7,23
9284,1880,7,24
9342,1880,7,25
8966,1880,7,26
9933,1880,7,27
9693,1880,7,28
9518,1880,7,29
9466,1880,7,30
10642,1880,7,31
8716,1880,8,1
8885,1880,8,2
9544,1880,8,3
9378,1880,8,4
9156,1880,8,5
